Symbol,Name,Sector,Industry,Type,Source,Website,LogoUrl,Exchange,ShortName,LongName,Market,FundFamily,MarketCapValue,YahooTicker,ExchangeCode
DFAE,Dimensional Emerging Core Equity Market,,,ETF,,,,PCX,Dimensional Emerging Core Equit,Dimensional Emerging Core Equity Market ETF,us_market,Dimensional Fund Advisors,,DFAE,AMEX
DFAI,Dimensional International Core Equity,,,ETF,,,,PCX,Dimensional International Core ,Dimensional International Core Equity Market ETF,us_market,Dimensional Fund Advisors,,DFAI,AMEX
DFAR,Dimensional US Real Estate ETF,,,ETF,,,,PCX,Dimensional ETF Trust Dimension,Dimensional US Real Estate ETF,us_market,Dimensional Fund Advisors,,DFAR,AMEX
DFAS,Dimensional U.S. Small Cap ETF,,,ETF,,,,PCX,Dimensional U.S. Small Cap ETF,Dimensional U.S. Small Cap ETF,us_market,Dimensional Fund Advisors,,DFAS,AMEX
DFAT,Dimensional U.S. Targeted Value ETF,,,ETF,,,,PCX,Dimensional U.S. Targeted Value,Dimensional U.S. Targeted Value ETF,us_market,Dimensional Fund Advisors,,DFAT,AMEX
DFAU,Dimensional US Core Equity Market ETF,,,ETF,,,,PCX,Dimensional US Core Equity Mark,Dimensional US Core Equity Market ETF,us_market,Dimensional Fund Advisors,,DFAU,AMEX
DFAX,Dimensional World Ex U.S. Core Equity 2,,,ETF,,,,PCX,Dimensional World ex U.S. Core ,Dimensional World ex U.S. Core Equity 2 ETF,us_market,Dimensional Fund Advisors,,DFAX,AMEX
DFCF,Dimensional Core Fixed Income ETF,,,ETF,,,,PCX,Dimensional ETF Trust Dimension,Dimensional Core Fixed Income ETF,us_market,Dimensional Fund Advisors,,DFCF,AMEX
DFE,Wisdomtree Europe Smallcap Dividend Fund,,,ETF,,,,PCX,WisdomTree Europe SmallCap Divi,WisdomTree Europe SmallCap Dividend Fund,us_market,WisdomTree,,DFE,AMEX
DFEB,FT CBOE Vest U.S. Equity Deep Buffer ETF,,,ETF,,,,BTS,FT Cboe Vest U.S. Equity Deep B,FT Cboe Vest U.S. Equity Deep Buffer ETF - February,us_market,First Trust,,DFEB,AMEX
DFEM,Dimensional Emerging Markets Core Equity,,,ETF,,,,PCX,Dimensional ETF Trust Dimension,Dimensional Emerging Markets Core Equity 2 ETF,us_market,Dimensional Fund Advisors,,DFEM,AMEX
DFEN,Aerospace Defense Bull 3X Direxion,,,ETF,,,,PCX,Direxion Daily Aerospace & Defe,Direxion Daily Aerospace & Defense Bull 3X Shares,us_market,Direxion Funds,,DFEN,AMEX
DFEV,Dimensional Emerging Markets Value ETF,,,ETF,,,,PCX,Dimensional ETF Trust Dimension,Dimensional Emerging Markets Value ETF,us_market,Dimensional Fund Advisors,,DFEV,AMEX
DFHY,Trimtabs Donoghue Forlines Tactical HI,,,ETF,,,,BTS,TrimTabs ETF Trust Donoghue For,Donoghue Forlines Tactical High Yield ETF,us_market,FCF Funds,,DFHY,AMEX
DFIC,Dimensional Intl Core Equity 2 ETF,,,ETF,,,,BTS,Dimensional ETF Trust Dimension,Dimensional International Core Equity 2 ETF,us_market,Dimensional Fund Advisors,,DFIC,AMEX
DFIP,Dimensional Inflation-Protected,,,ETF,,,,PCX,Dimensional ETF Trust Dimension,Dimensional Inflation-Protected Securities ETF,us_market,Dimensional Fund Advisors,,DFIP,AMEX
DFIS,Dimensional Intl Small Cap ETF,,,ETF,,,,BTS,Dimensional ETF Trust Dimension,Dimensional International Small Cap ETF,us_market,Dimensional Fund Advisors,,DFIS,AMEX
DFIV,Dimensional International Value ETF,,,ETF,,,,PCX,Dimensional International Value,Dimensional International Value ETF,us_market,Dimensional Fund Advisors,,DFIV,AMEX
DFJ,Wisdomtree Japan Smallcap Fund,,,ETF,,,,PCX,WisdomTree Japan SmallCap Fund,WisdomTree Japan SmallCap Dividend Fund,us_market,WisdomTree,,DFJ,AMEX
DFND,Reality Divcon Dividend Defender ETF,,,ETF,,,,BTS,Siren DIVCON Dividend Defender ,Siren DIVCON Dividend Defender ETF,us_market,SRN Advisors,,DFND,AMEX
DFNL,Davis Select Financial ETF,,,ETF,,,,BTS,Davis Fundamental ETF Trust Dav,Davis Select Financial ETF,us_market,Davis ETFs,,DFNL,AMEX
DFNM,Dimensional National Municipal Bond ETF,,,ETF,,,,PCX,Dimensional ETF Trust Dimension,Dimensional National Municipal Bond ETF,us_market,Dimensional Fund Advisors,,DFNM,AMEX
DFNV,Trimtabs Donoghue Forlines Risk Managed,,,ETF,,,,BTS,TrimTabs ETF Trust Donoghue For,Donoghue Forlines Risk Managed Innovation ETF,us_market,FCF Funds,,DFNV,AMEX
DFRA,Donoghue Forlines Yield Enhanced Real,,,ETF,,,,BTS,Donoghue Forlines Yield Enhance,Donoghue Forlines Yield Enhanced Real Asset ETF,us_market,FCF Funds,,DFRA,AMEX
DFSD,Dimensional Short-Duration Fixed Income,,,ETF,,,,PCX,Dimensional ETF Trust Dimension,Dimensional Short-Duration Fixed Income ETF,us_market,Dimensional Fund Advisors,,DFSD,AMEX
DFSV,Dimensional US Small Cap Value ETF,,,ETF,,,,PCX,Dimensional ETF Trust Dimension,Dimensional US Small Cap Value ETF,us_market,Dimensional Fund Advisors,,DFSV,AMEX
DFUS,Dimensional U.S. Equity ETF,,,ETF,,,,PCX,Dimensional U.S. Equity ETF,Dimensional U.S. Equity ETF,us_market,Dimensional Fund Advisors,,DFUS,AMEX
DFUV,Dimensional US Marketwide Value ETF,,,ETF,,,,PCX,Dimensional ETF Trust Dimension,Dimensional US Marketwide Value ETF,us_market,Dimensional Fund Advisors,,DFUV,AMEX
DGIN,Vaneck ETF Trust Vaneck Digital India,,,ETF,,,,PCX,VanEck ETF Trust VanEck Digital,VanEck Digital India ETF,us_market,VanEck,,DGIN,AMEX
DGL,DB Gold Fund Invesco,,,ETF,,,,PCX,Invesco DB Gold Fund,Invesco DB Gold Fund,us_market,Invesco,,DGL,AMEX
DGP,DB Gold 2X ETN Powershares,,,ETF,,,,PCX,DB Gold Double Long ETN due Feb,DB Gold Double Long ETN,us_market,Deutsche Bank AG,,DGP,AMEX
DGRO,Dividend Growth Ishares Core ETF,,,ETF,,,,PCX,iShares Core Dividend Growth ET,iShares Core Dividend Growth ETF,us_market,iShares,,DGRO,AMEX
DGS,Wisdomtree Emerging Market Smallcap Fund,,,ETF,,,,PCX,WisdomTree Emerging Market Smal,WisdomTree Emerging Markets SmallCap Dividend Fund,us_market,WisdomTree,,DGS,AMEX
DGT,Global Dow ETF SPDR,,,ETF,,,,PCX,SPDR Global Dow ETF (based on T,SPDR Global Dow ETF,us_market,SPDR State Street Global Advisors,,DGT,AMEX
DGZ,DB Gold -1X ETN Powershares,,,ETF,,,,PCX,DB Gold Short ETN due February ,DB Gold Short ETN,us_market,Deutsche Bank AG,,DGZ,AMEX
DHS,Wisdomtree U.S. High Dividend Fund,,,ETF,,,,PCX,WisdomTree U.S. High Dividend F,WisdomTree U.S. High Dividend Fund,us_market,WisdomTree,,DHS,AMEX
DHY,Credit Suisse High Yield Bond Fund,Financial Services,Asset Management,EQUITY,,https://www.us-fund.credit-suisse.com/index.cfm?nav=funds&fundid=5&tab=5,https://logo.clearbit.com/us-fund.credit-suisse.com,NYQ,146692,"Credit Suisse High Yield Bond Fund, Inc.",us_market,,187360336,DHY,AMEX
DIA,Dow Industrials SPDR,,,ETF,,,,PCX,SPDR Dow Jones Industrial Avera,SPDR Dow Jones Industrial Average ETF Trust,us_market,SPDR State Street Global Advisors,,DIA,AMEX
DIAL,Columbia Diversified Fixed Income ETF,,,ETF,,,,PCX,Columbia Diversified Fixed Inco,Columbia Diversified Fixed Income Allocation ETF,us_market,Columbia Threadneedle,,DIAL,AMEX
DIEM,Frankliin Emerging Market Core Div Tilt,,,ETF,,,,PCX,Franklin Emerging Market Core D,Franklin Emerging Market Core Dividend Tilt Index ETF,us_market,,,DIEM,AMEX
DIG,Ultra Oil & Gas ETF,,,ETF,,,,PCX,ProShares Ultra Oil & Gas,ProShares Ultra Oil & Gas,us_market,ProShares,,DIG,AMEX
DIHP,Dimensional Intl High Profitability ETF,,,ETF,,,,BTS,Dimensional ETF Trust Dimension,Dimensional International High Profitability ETF,us_market,Dimensional Fund Advisors,,DIHP,AMEX
DIM,Wisdomtree International Midcap Dividend,,,ETF,,,,PCX,WisdomTree International MidCap,WisdomTree International MidCap Dividend Fund,us_market,WisdomTree,,DIM,AMEX
DINT,Davis Select International ETF,,,ETF,,,,BTS,Davis Fundamental ETF Trust Dav,Davis Select International ETF,us_market,Davis ETFs,,DINT,AMEX
DISV,Dimensional Intl Small Cap Value ETF,,,ETF,,,,BTS,Dimensional ETF Trust Dimension,Dimensional International Small Cap Value ETF,us_market,Dimensional Fund Advisors,,DISV,AMEX
DIT,Amcon Distributing Company,Consumer Defensive,Food Distribution,EQUITY,,https://www.amcon.com,https://logo.clearbit.com/amcon.com,ASE,AMCON Distributing Company,AMCON Distributing Company,us_market,,118311992,DIT,AMEX
DIV,Gx Super Dividend ETF,,,ETF,,,,PCX,Global X Super Dividend ETF,Global X SuperDividend U.S. ETF,us_market,Global X Funds,,DIV,AMEX
DIVB,US Dividend and Buyback Ishares ETF,,,ETF,,,,BTS,iShares U.S. Dividend and Buyba,iShares U.S. Dividend and Buyback ETF,us_market,iShares,,DIVB,AMEX
DIVI,Franklin Intl Core Div Tilt ETF,,,ETF,,,,PCX,Franklin International Core Div,Franklin International Core Dividend Tilt Index ETF,us_market,,,DIVI,AMEX
DIVO,Yieldshares Cwp Dividend & Option Income,,,ETF,,,,PCX,Amplify CWP Enhanced Dividend I,Amplify CWP Enhanced Dividend Income ETF,us_market,Amplify ETFs,,DIVO,AMEX
DIVS,Smartetfs Dividend Builder ETF,,,ETF,,,,PCX,SmartETFs Dividend Builder ETF,SmartETFs Dividend Builder ETF,us_market,SmartETFs,,DIVS,AMEX
DIVZ,Trueshares Low Volatility Equity Income,,,ETF,,,,PCX,TrueShares Low Volatility Equit,TrueShares Low Volatility Equity Income ETF,us_market,TrueShares,,DIVZ,AMEX
DJAN,FT CBOE Vest U.S. Equity Deep Buffer ETF,,,ETF,,,,BTS,FT Cboe Vest U.S. Equity Deep B,FT Cboe Vest U.S. Equity Deep Buffer ETF - January,us_market,First Trust,,DJAN,AMEX
DJCB,Etracs Commodity Index TR ETN,,,ETF,,,,PCX,ETRACS Bloomberg Commodity Inde,ETRACS Bloomberg Commodity Index Total ReturnSM ETN Series B,us_market,UBS AG,,DJCB,AMEX
DJD,Dow Jones Indu Dividend Invesco ETF,,,ETF,,,,PCX,Invesco Dow Jones Industrial Av,Invesco Dow Jones Industrial Average Dividend ETF,us_market,Invesco,,DJD,AMEX
DJIA,Gx Funds Gx Dow 30 Covered Call ETF,,,ETF,,,,PCX,Global X Funds Global X Dow 30 ,Global X Dow 30 Covered Call ETF,us_market,Global X,,DJIA,AMEX
DJP,Ipath Commodity Index TR ETN,,,ETF,,,,PCX,iPath Bloomberg Commodity Index,iPath Bloomberg Commodity Index Total Return(SM) ETN,us_market,Milleis Investissements Funds,,DJP,AMEX
DJUL,FT U.S. Equity Deep Buffer ETF July,,,ETF,,,,BTS,FT Cboe Vest U.S. Equity Deep B,FT Cboe Vest U.S. Equity Deep Buffer ETF - July,us_market,First Trust,,DJUL,AMEX
DJUN,FT CBOE Vest U.S. Equity Deep Buffer ETF,,,ETF,,,,BTS,FT Cboe Vest U.S. Equity Deep B,FT Cboe Vest U.S. Equity Deep Buffer ETF - June,us_market,First Trust,,DJUN,AMEX
DLA,Delta Apparel,Consumer Cyclical,Apparel Manufacturing,EQUITY,,https://www.deltaapparelinc.com,https://logo.clearbit.com/deltaapparelinc.com,ASE,"Delta Apparel, Inc.","Delta Apparel, Inc.",us_market,,108211224,DLA,AMEX
DLN,Wisdomtree U.S. Largecap Dividend Fund,,,ETF,,,,PCX,WisdomTree U.S. LargeCap Divide,WisdomTree U.S. LargeCap Dividend Fund,us_market,WisdomTree,,DLN,AMEX
DLS,Wisdomtree International Smallcap Fund,,,ETF,,,,PCX,WisdomTree International SmallC,WisdomTree International SmallCap Dividend Fund,us_market,WisdomTree,,DLS,AMEX
DMAR,FT U.S. Equity Deep Buffer ETF March,,,ETF,,,,BTS,FT Cboe Vest U.S. Equity Deep B,FT Cboe Vest U.S. Equity Deep Buffer ETF - March,us_market,First Trust,,DMAR,AMEX
DMAY,FT CBOE Vest U.S. Equity Deep Buffer ETF,,,ETF,,,,BTS,FT Cboe Vest U.S. Equity Deep B,FT Cboe Vest U.S. Equity Deep Buffer ETF - May,us_market,First Trust,,DMAY,AMEX
DMCY,Democracy International Fund,,,ETF,,,,PCX,Democracy International Fund,Democracy International Fund,us_market,Democracy Investments,,DMCY,AMEX
DMDV,Aam S&P Dev Markets High Divd Value ETF,,,ETF,,,,PCX,AAM S&P Developed Markets High ,AAM S&P Developed Markets High Dividend Value ETF,us_market,AAM,,DMDV,AMEX
DMF,Dreyfus Muni Income,Financial Services,Asset Management,EQUITY,,,,NYQ,25694,"BNY Mellon Municipal Income, Inc.",us_market,,128682856,DMF,AMEX
DNL,Wisdomtree Global Ex-US Quality Div,,,ETF,,,,PCX,WisdomTree Global ex-US Quality,WisdomTree Global ex-U.S. Quality Dividend Growth Fund,us_market,WisdomTree,,DNL,AMEX
DNN,Denison Mines Corp,Energy,Uranium,EQUITY,,https://www.denisonmines.com,https://logo.clearbit.com/denisonmines.com,ASE,Denison Mines Corp,Denison Mines Corp.,us_market,,871950976,DNN,AMEX
DNOV,FT CBOE Vest U.S. Equity Deep Buffer ETF,,,ETF,,,,BTS,FT Cboe Vest U.S. Equity Deep B,FT Cboe Vest U.S. Equity Deep Buffer ETF - November,us_market,First Trust,,DNOV,AMEX
DOCT,FT U.S. Equity Deep Buffer ETF October,,,ETF,,,,BTS,FT Cboe Vest U.S. Equity Deep B,FT Cboe Vest U.S. Equity Deep Buffer ETF - October,us_market,First Trust,,DOCT,AMEX
DOG,Short Dow30 ETF,,,ETF,,,,PCX,ProShares Short Dow30,ProShares Short Dow30,us_market,ProShares,,DOG,AMEX
DOL,Wisdomtree International Largecap,,,ETF,,,,PCX,WisdomTree International LargeC,WisdomTree International LargeCap Dividend Fund,us_market,WisdomTree,,DOL,AMEX
DON,Wisdomtree U.S. Midcap Dividend Fund,,,ETF,,,,PCX,WisdomTree U.S. MidCap Dividend,WisdomTree U.S. MidCap Dividend Fund,us_market,WisdomTree,,DON,AMEX
DOZR,Direxion US Infrastructure Bull 2X,,,ETF,,,,PCX,Direxion Daily US Infrastructur,Direxion Daily US Infrastructure Bull 2X Shares,us_market,Direxion Funds,,DOZR,AMEX
DPSI,Decisionpoint Systems Inc,Technology,Software—Application,EQUITY,,https://www.decisionpt.com,https://logo.clearbit.com/decisionpt.com,ASE,"DecisionPoint Systems, Inc.","Decisionpoint Systems, Inc.",us_market,,78619664,DPSI,AMEX
DPST,Regional Banks Bull 3X Direxion,,,ETF,,,,PCX,Direxion Daily Regional Banks B,Direxion Daily Regional Banks Bull 3X Shares,us_market,Direxion Funds,,DPST,AMEX
DRIP,S&P Oil & Gas Expl Bear 2X Direxion,,,ETF,,,,PCX,Direxion Daily S&P Oil & Gas Ex,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares,us_market,Direxion Funds,,DRIP,AMEX
DRLL,Ea Series Trust Strive U.S. Energy ETF,,,ETF,,,,PCX,EA Series Trust Strive U.S. Ene,Strive U.S. Energy ETF,us_market,,,DRLL,AMEX
DRN,Real Estate Bull 3X Direxion,,,ETF,,,,PCX,Direxion Daily Real Estate Bull,Direxion Daily Real Estate Bull 3X Shares,us_market,Direxion Funds,,DRN,AMEX
DRSK,Aptus Defined Risk ETF,,,ETF,,,,BTS,Aptus Defined Risk ETF,Aptus Defined Risk ETF,us_market,Aptus Capital Advisors,,DRSK,AMEX
DRV,Real Estate Bear 3X Direxion,,,ETF,,,,PCX,Direxion Daily Real Estate Bear,Direxion Daily Real Estate Bear 3X Shares,us_market,Direxion Funds,,DRV,AMEX
DSCF,Discipline Fund ETF,,,ETF,,,,PCX,Discipline Fund ETF,Discipline Fund ETF,us_market,Disciplinefunds,,DSCF,AMEX
DSEP,FT CBOE Vest U.S. Equity Deep Buffer ETF,,,ETF,,,,BTS,FT Cboe Vest U.S. Equity Deep B,FT Cboe Vest U.S. Equity Deep Buffer ETF - September,us_market,First Trust,,DSEP,AMEX
DSI,KLD 400 Social Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI KLD 400 Social ETF,iShares MSCI KLD 400 Social ETF,us_market,iShares,,DSI,AMEX
DSJA,Innovator Double Stacker ETF January,,,ETF,,,,BTS,Innovator Double Stacker ETF - ,Innovator Double Stacker ETF - January,us_market,Innovator ETFs,,DSJA,AMEX
DSOC,Innovator Double Stacker ETF October,,,ETF,,,,BTS,Innovator Double Stacker ETF - ,Innovator Double Stacker ETF – October,us_market,Innovator ETFs,,DSOC,AMEX
DSS,Document Security Systems,Consumer Cyclical,Packaging & Containers,EQUITY,,https://www.dssworld.com,https://logo.clearbit.com/dssworld.com,ASE,"DSS, Inc.","DSS, Inc.",us_market,,21507470,DSS,AMEX
DSTL,Distillate U.S. Fundamental Stability,,,ETF,,,,PCX,Distillate U.S. Fundamental Sta,Distillate U.S. Fundamental Stability & Value ETF,us_market,Distillate Capital Partners,,DSTL,AMEX
DSTX,Distillate Intl Stability & Value ETF,,,ETF,,,,PCX,Distillate International Fundam,Distillate International Fundamental Stability & Value ETF,us_market,Distillate Capital Partners,,DSTX,AMEX
DTD,Wisdomtree U.S. Total Dividend Fund,,,ETF,,,,PCX,WisdomTree U.S. Total Dividend ,WisdomTree U.S. Total Dividend Fund,us_market,WisdomTree,,DTD,AMEX
DTEC,Alps Disruptive Technologies ETF,,,ETF,,,,PCX,ALPS ETF Trust ALPS Disruptive ,ALPS Disruptive Technologies ETF,us_market,ALPS,,DTEC,AMEX
DTH,Wisdomtree International High Dividend,,,ETF,,,,PCX,WisdomTree International High D,WisdomTree International High Dividend Fund,us_market,WisdomTree,,DTH,AMEX
DTOX,Amplify Cleaner Living ETF,,,ETF,,,,PCX,Amplify Cleaner Living ETF,Amplify Cleaner Living ETF,us_market,Amplify ETFs,,DTOX,AMEX
DUDE,Merlyn.Ai Sectorsurfer Momentum ETF,,,ETF,,,,BTS,Merlyn.AI SectorSurfer Momentum,Merlyn.AI SectorSurfer Momentum ETF,us_market,Alpha Architect,,DUDE,AMEX
DUG,Ultrashort Oil & Gas ETF,,,ETF,,,,PCX,ProShares UltraShort Oil & Gas,ProShares UltraShort Oil & Gas,us_market,ProShares,,DUG,AMEX
DUHP,Dimensional US High Profitability ETF,,,ETF,,,,PCX,Dimensional ETF Trust Dimension,Dimensional US High Profitability ETF,us_market,Dimensional Fund Advisors,,DUHP,AMEX
DURA,Vaneck Morningstar Durable Dividend ETF,,,ETF,,,,BTS,VanEck Morningstar Durable Divi,VanEck Morningstar Durable Dividend ETF,us_market,VanEck,,DURA,AMEX
DUSA,Davis Select USA ETF,,,ETF,,,,BTS,Davis Fundamental ETF Trust Dav,Davis Select U.S. Equity ETF,us_market,Davis ETFs,,DUSA,AMEX
DUSL,Industrials Bull 3X Direxion,,,ETF,,,,PCX,Direxion Daily Industrials Bull,Direxion Daily Industrials Bull 3X Shares,us_market,Direxion Funds,,DUSL,AMEX
DUST,Gold Miners Bear 2X Direxion,,,ETF,,,,PCX,Direxion Daily Gold Miners Inde,Direxion Daily Gold Miners Index Bear 2X Shares,us_market,Direxion Funds,,DUST,AMEX
DVND,Touchstone Dividend Select ETF,,,ETF,,,,PCX,Touchstone ETF Trust Touchstone,,us_market,,,DVND,AMEX
DVYA,Asia/Pacific Dividend Ishares ETF,,,ETF,,,,PCX,iShares Asia / Pacific Dividend,iShares Asia/Pacific Dividend ETF,us_market,iShares,,DVYA,AMEX
DVYE,Emrg Mkts Dividend Ishares ETF,,,ETF,,,,PCX,iShares Emerging Markets Divide,iShares Emerging Markets Dividend ETF,us_market,iShares,,DVYE,AMEX
DWAT,Arrow DWA Tactic ETF,,,ETF,,,,BTS,Arrow Investments Trust Arrow D,Arrow DWA Tactical: Macro ETF,us_market,ArrowShares,,DWAT,AMEX
DWCR,Arrow DWA Country Rotation ETF,,,ETF,,,,BTS,Arrow Investments Trust Arrow D,Arrow DWA Tactical: International ETF,us_market,ArrowShares,,DWCR,AMEX
DWLD,Davis Select World Opportunities ETF,,,ETF,,,,BTS,Davis Fundamental ETF Trust Dav,Davis Select Worldwide ETF,us_market,Davis ETFs,,DWLD,AMEX
DWM,Wisdomtree International Equity Fund,,,ETF,,,,PCX,WisdomTree International Equity,WisdomTree International Equity Fund,us_market,WisdomTree,,DWM,AMEX
DWMF,Wisdomtree International Multifactor,,,ETF,,,,PCX,WisdomTree International Multif,WisdomTree International Multifactor Fund,us_market,WisdomTree,,DWMF,AMEX
DWX,S&P Dividend Intl SPDR,,,ETF,,,,PCX,SPDR S&P International Dividend,SPDR S&P International Dividend ETF,us_market,SPDR State Street Global Advisors,,DWX,AMEX
DXD,Ultrashort Dow30 ETF,,,ETF,,,,PCX,ProShares UltraShort Dow30,ProShares UltraShort Dow30,us_market,ProShares,,DXD,AMEX
DXF,Dunxin Financial Holdings Ltd ADR,Financial Services,Credit Services,EQUITY,,https://hbctxed.com,https://logo.clearbit.com/hbctxed.com,ASE,Dunxin Financial Holdings Limit,Dunxin Financial Holdings Limited,us_market,,7203324,DXF,AMEX
DXJ,Wisdomtree Japan Hedged Equity Fund,,,ETF,,,,PCX,WisdomTree Japan Hedged Equity ,WisdomTree Japan Hedged Equity Fund,us_market,WisdomTree,,DXJ,AMEX
DYLD,Leadershares Dynamic Yield ETF,,,ETF,,,,PCX,LeaderShares Dynamic Yield ETF,LeaderShares Dynamic Yield ETF,us_market,LeaderShares,,DYLD,AMEX
DYNF,Blackrock U.S. Equity Factor Rotation,,,ETF,,,,PCX,BlackRock U.S. Equity Factor Ro,BlackRock U.S. Equity Factor Rotation ETF,us_market,BlackRock,,DYNF,AMEX
DZZ,DB Gold -2X ETN Powershares,,,ETF,,,,PCX,DB Gold Double Short ETN due Fe,DB Gold Double Short ETN,us_market,Deutsche Bank AG,,DZZ,AMEX
EAD,Wells Fargo Advantage,Financial Services,Asset Management,EQUITY,,,,NYQ,238549,Wells Fargo Advantage Funds - Allspring Income Opportunities Fund,us_market,,382298912,EAD,AMEX
EAFD,Simplify Developed Ex-US Plus Dow ETF,,,ETF,,,,PCX,Simplify Exchange Traded Funds ,,us_market,,,EAFD,AMEX
EAGG,Ishares ESG U.S. Aggregate Bond ETF,,,ETF,,,,PCX,iShares ESG Aware U.S. Aggregat,iShares ESG U.S. Aggregate Bond ETF,us_market,iShares,,EAGG,AMEX
EAOA,Ishares ESG Aware Aggressive Allocation,,,ETF,,,,BTS,iShares ESG Aware Aggressive Al,iShares ESG Aware Aggressive Allocation ETF,us_market,iShares,,EAOA,AMEX
EAOK,Ishares ESG Aware Conservative,,,ETF,,,,BTS,iShares ESG Aware Conservative ,iShares ESG Aware Conservative Allocation ETF,us_market,iShares,,EAOK,AMEX
EAOM,Ishares ESG Aware Moderate Allocation,,,ETF,,,,BTS,iShares ESG Aware Moderate Allo,iShares ESG Aware Moderate Allocation ETF,us_market,iShares,,EAOM,AMEX
EAOR,Ishares ESG Aware Growth Allocation ETF,,,ETF,,,,BTS,iShares ESG Aware Growth Alloca,iShares ESG Aware Growth Allocation ETF,us_market,iShares,,EAOR,AMEX
EAPR,Innovator MSCI EM Power Buffer ETF Apr,,,ETF,,,,PCX,Innovator Emerging Markets Powe,Innovator MSCI Emerging Markets Power Buffer ETF - April,us_market,Innovator ETFs,,EAPR,AMEX
EASG,Xt MSCI EAFE ESG Leaders Equity ETF,,,ETF,,,,PCX,Xtrackers MSCI EAFE ESG Leaders,Xtrackers MSCI EAFE ESG Leaders Equity ETF,us_market,Xtrackers,,EASG,AMEX
EATV,Vegtech Plant-Based Innovation & Climate,,,ETF,,,,PCX,Advisors Series Trust VegTech P,VegTech Plant-based Innovation & Climate ETF,us_market,VegTech ETF,,EATV,AMEX
EATZ,Advisorshares Restaurant ETF,,,ETF,,,,PCX,AdvisorShares Restaurant ETF,AdvisorShares Restaurant ETF,us_market,AdvisorShares,,EATZ,AMEX
EBLU,Managed Portfolio Series Tortoise Water,,,ETF,,,,PCX,Ecofin Global Water ESG Fund,Ecofin Global Water ESG Fund,us_market,Ecofin,,EBLU,AMEX
EBND,EM Local Bond ETF Barclays Capital SPDR,,,ETF,,,,PCX,SPDR Bloomberg Emerging Markets,SPDR Bloomberg Emerging Markets Local Bond ETF,us_market,SPDR State Street Global Advisors,,EBND,AMEX
ECF,Ellsworth Convertible Growth and Income,Financial Services,Asset Management,EQUITY,,https://www.gabelli.com/Template/fundinfo.cfm?tid=NGI1MzE=&bid=NGVkNg==&mid=NmZkYmY=&num=MTk0Mzg=&kid=NWNkODQ=&fid=MzIxZTY=&rid=421-=edoc_dnuf,https://logo.clearbit.com/gabelli.com,NYQ,27623,Ellsworth Growth and Income Fund Ltd.,us_market,,113935776,ECF,AMEX
ECF-A,Ellsworth Fund Ltd,,,,,,,,,,,,,ECF-A,AMEX
ECH,Chile Ishares MSCI ETF,,,ETF,,,,BTS,iShares Inc. iShares MSCI Chile,iShares MSCI Chile ETF,us_market,iShares,,ECH,AMEX
ECLN,First Trust Eip Carbon Impact ETF,,,ETF,,,,PCX,First Trust EIP Carbon Impact E,First Trust EIP Carbon Impact ETF,us_market,First Trust,,ECLN,AMEX
ECNS,China Small-Cap Ishares MSCI ETF,,,ETF,,,,PCX,iShares MSCI China Small-Cap ET,iShares MSCI China Small-Cap ETF,us_market,iShares,,ECNS,AMEX
ECON,Emrg Mkts Consumer Egshares,,,ETF,,,,PCX,Columbia Emerging Markets Consu,Columbia Emerging Markets Consumer ETF,us_market,Columbia Threadneedle,,ECON,AMEX
ECOZ,Truemark ESG Active Opportunities ETF,,,ETF,,,,PCX,TrueShares ESG Active Opportuni,TrueShares ESG Active Opportunities ETF,us_market,TrueShares,,ECOZ,AMEX
EDC,Emrg Mkts Bull 3X Direxion,,,ETF,,,,PCX,Direxion Emerging Markets Bull ,Direxion Daily MSCI Emerging Markets Bull 3X Shares,us_market,Direxion Funds,,EDC,AMEX
EDEN,Denmark Ishares MSCI ETF,,,ETF,,,,BTS,iShares Inc iShares MSCI Denmar,iShares MSCI Denmark ETF,us_market,iShares,,EDEN,AMEX
EDIV,S&P Emrg Mkts Dividend SPDR,,,ETF,,,,PCX,SPDR S&P Emerging Markets Divid,SPDR S&P Emerging Markets Dividend ETF,us_market,SPDR State Street Global Advisors,,EDIV,AMEX
EDOG,Alps Emerging Sector Dividend,,,ETF,,,,PCX,ALPS Emerging Sector Dividend D,ALPS Emerging Sector Dividend Dogs ETF,us_market,ALPS,,EDOG,AMEX
EDOW,First Trust Dow 30 Equal Weight ETF,,,ETF,,,,PCX,First Trust Dow 30 Equal Weight,First Trust Dow 30 Equal Weight ETF,us_market,First Trust,,EDOW,AMEX
EDV,Extended Dur Trs Idx ETF Vanguard,,,ETF,,,,PCX,Vanguard Extended Duration Trea,Vanguard Extended Duration Treasury Index Fund,us_market,Vanguard,,EDV,AMEX
EDZ,Emrg Mkts Bear 3X Direxion,,,ETF,,,,PCX,Direxion Emerging Markets Bear ,Direxion Daily MSCI Emerging Markets Bear 3X Shares,us_market,Direxion Funds,,EDZ,AMEX
EELV,S&P Emerging Markets Low Vol Invesco ETF,,,ETF,,,,PCX,Invesco S&P Emerging Markets Lo,Invesco S&P Emerging Markets Low Volatility ETF,us_market,Invesco,,EELV,AMEX
